Zip_3_Key,Sum_2017 Total Population,Zip_5_Key,2017 Total Population,2017 Total Expenditure:Healthcare:Drugs Nonprescription drugs,2017 Total Expenditure:Healthcare:Drugs Nonprescription vitamins,Population Distribution,
27,537355,2769,11500,390681,300152,2.14%,
27,537355,2770,5328,171597,132234,0.99%,
27,537355,2771,14646,508026,383657,2.73%,
27,537355,2777,16316,577211,425278,3.04%,
27,537355,2779,6682,194691,145992,1.24%,
27,537355,2780,49731,1548697,1054454,9.25%,
27,537355,2790,16398,615131,460475,3.05%,
28,672439,2802,624,28748,21160,0.09%,
28,672439,2804,2800,113517,80346,0.42%,
28,672439,2806,16303,624647,470968,2.42%,
28,672439,2807,1277,72149,52965,0.19%,
28,672439,2808,2155,69940,46999,0.32%,
28,672439,2809,22103,734072,505371,3.29%,
28,672439,2812,1619,61044,45087,0.24%,
28,672439,2813,7601,340903,251584,1.13%,
28,672439,2814,7419,314990,240868,1.10%,
28,672439,2815,223,10446,8073,0.03%,
28,672439,2816,31511,1234550,870385,4.69%,
28,672439,2817,5987,243006,179280,0.89%,
28,672439,2818,18507,853022,644319,2.75%,
28,672439,2822,5873,242079,179721,0.87%,
28,672439,2824,342,13883,9845,0.05%,
28,672439,2825,4723,188580,146119,0.70%,
28,672439,2826,517,21172,15691,0.08%,
28,672439,2827,2295,90870,66823,0.34%,
28,672439,2828,7791,339195,257276,1.16%,
28,672439,2830,6468,240711,176270,0.96%,
28,672439,2831,4817,186857,140721,0.72%,
28,672439,2832,4481,183230,130977,0.67%,
28,672439,2833,652,24247,16737,0.10%,
28,672439,2835,5391,234921,180111,0.80%,
28,672439,2836,54,2243,1655,0.01%,
28,672439,2837,3477,151609,115475,0.52%,
28,672439,2838,3329,110760,72774,0.50%,
28,672439,2839,1586,61181,47250,0.24%,
28,672439,2840,23235,797959,510491,3.46%,
28,672439,2841,1520,2438,1265,0.23%,
28,672439,2842,16050,569537,396562,2.39%,
28,672439,2852,22957,962456,701031,3.41%,
28,672439,2857,8745,362599,275769,1.30%,
28,672439,2858,573,21077,15322,0.09%,
28,672439,2859,6763,224683,161577,1.01%,
28,672439,2860,45182,1124943,691180,6.72%,
28,672439,2861,26476,883219,589564,3.94%,
28,672439,2863,19323,344522,201124,2.87%,
28,672439,2864,33332,1302106,946865,4.96%,
28,672439,2865,17366,710713,525939,2.58%,
28,672439,2871,17594,659039,473953,2.62%,
28,672439,2872,252,7133,4208,0.04%,
28,672439,2873,236,9500,6537,0.04%,
28,672439,2874,5778,238974,180946,0.86%,
28,672439,2875,236,10513,7755,0.04%,
28,672439,2877,88,3171,2348,0.01%,
28,672439,2878,15702,568776,394877,2.34%,
28,672439,2879,20888,895932,634727,3.11%,
28,672439,2881,8080,99384,65110,1.20%,
28,672439,2882,14176,559576,372885,2.11%,
28,672439,2885,10526,375264,246073,1.57%,
28,672439,2886,29486,1271296,876791,4.38%,
28,672439,2888,19758,791656,547709,2.94%,
28,672439,2889,27451,1060589,723858,4.08%,
28,672439,2891,20884,850049,583183,3.11%,
28,672439,2892,4693,190208,142656,0.70%,
28,672439,2893,28981,1080100,702432,4.31%,
28,672439,2894,1041,39485,29346,0.15%,
28,672439,2895,41216,1182288,741650,6.13%,
28,672439,2896,11793,499134,376684,1.75%,
28,672439,2898,2133,78893,58176,0.32%,
29,381959,2903,11348,292330,156750,2.97%,
29,381959,2904,29214,975371,634362,7.65%,
29,381959,2905,25930,618735,397701,6.79%,
29,381959,2906,29132,1062352,702853,7.63%,
29,381959,2907,27478,471381,275782,7.19%,
29,381959,2908,34535,817503,511484,9.04%,
29,381959,2909,43203,769567,447389,11.31%,
29,381959,2910,21042,705417,479591,5.51%,
29,381959,2911,16614,555758,377947,4.35%,
29,381959,2912,430,1377,644,0.11%,
29,381959,2914,21120,657466,425440,5.53%,
29,381959,2915,17090,667597,460368,4.47%,
29,381959,2916,9216,377871,262992,2.41%,
29,381959,2917,13608,450400,334404,3.56%,
29,381959,2918,3280,7269,3744,0.86%,
29,381959,2919,28620,1075612,752665,7.49%,
29,381959,2920,38208,1272465,869459,10.00%,
29,381959,2921,11891,454411,348261,3.11%,
30,388447,3031,11592,479593,379718,2.98%,
30,388447,3032,5234,192703,144803,1.35%,
30,388447,3033,5212,173853,129431,1.34%,
30,388447,3034,4244,167850,124828,1.09%,
30,388447,3036,4788,164232,126506,1.23%,
30,388447,3037,4353,159815,118708,1.12%,
30,388447,3038,34044,1147203,777191,8.76%,
30,388447,3042,7029,245913,170477,1.81%,
30,388447,3043,1612,66519,52025,0.41%,
30,388447,3044,4601,160955,117448,1.18%,
30,388447,3045,14780,479167,341600,3.80%,
30,388447,3046,2845,121343,93055,0.73%,
30,388447,3047,1801,60750,43672,0.46%,
30,388447,3048,3565,127476,89908,0.92%,
30,388447,3049,7927,336633,269720,2.04%,
30,388447,3051,24861,874067,638231,6.40%,
30,388447,3052,8325,295033,222580,2.14%,
30,388447,3053,24569,873369,638805,6.32%,
30,388447,3054,25695,979742,731318,6.61%,
30,388447,3055,15288,540765,379373,3.94%,
30,388447,3057,2663,98688,76869,0.69%,
30,388447,3060,29871,864865,553878,7.69%,
30,388447,3062,27939,1088324,803924,7.19%,
30,388447,3063,16275,647966,458978,4.19%,
30,388447,3064,14330,469633,336114,3.69%,
30,388447,3070,5499,197226,154004,1.42%,
30,388447,3071,5369,173604,124863,1.38%,
30,388447,3076,13259,458954,343158,3.41%,
30,388447,3077,10342,339712,224962,2.66%,
30,388447,3079,29313,1098029,784484,7.55%,
30,388447,3082,1719,66139,50953,0.44%,
30,388447,3084,1396,48870,36051,0.36%,
30,388447,3086,3719,129723,93717,0.96%,
30,388447,3087,14388,555216,431844,3.70%,
31,150538,3101,3205,98322,53998,2.13%,
31,150538,3102,30903,974151,620986,20.53%,
31,150538,3103,37727,1026471,656858,25.06%,
31,150538,3104,32910,1138278,758714,21.86%,
31,150538,3106,13939,544624,402560,9.26%,
31,150538,3109,10028,344083,245235,6.66%,
31,150538,3110,21826,819807,641539,14.50%,
32,190550,3215,233,19559,13749,0.12%,
32,190550,3216,2394,89412,64392,1.26%,
32,190550,3217,2040,76508,49061,1.07%,
32,190550,3218,1176,43363,32384,0.62%,
32,190550,3220,7700,290776,198299,4.04%,
32,190550,3221,2362,105447,78656,1.24%,
32,190550,3222,5346,208428,138516,2.81%,
32,190550,3223,3397,130115,87039,1.78%,
32,190550,3224,2333,101102,81103,1.22%,
32,190550,3225,3556,136897,102227,1.87%,
32,190550,3226,1040,50263,38277,0.55%,
32,190550,3227,992,48435,36004,0.52%,
32,190550,3229,5671,263764,207239,2.98%,
32,190550,3230,1206,44644,31122,0.63%,
32,190550,3233,207,9686,6763,0.11%,
32,190550,3234,4533,176306,132498,2.38%,
32,190550,3235,8569,273768,180172,4.50%,
32,190550,3237,2507,103825,74534,1.32%,
32,190550,3240,1291,49012,33313,0.68%,
32,190550,3241,1022,49268,37057,0.54%,
32,190550,3242,4899,168956,115744,2.57%,
32,190550,3243,1106,38940,27042,0.58%,
32,190550,3244,8344,263507,181910,4.38%,
32,190550,3245,1819,77560,57728,0.95%,
32,190550,3246,15888,566456,389119,8.34%,
32,190550,3249,7097,312169,229682,3.72%,
32,190550,3251,1633,56749,37325,0.86%,
32,190550,3253,6547,292323,214459,3.44%,
32,190550,3254,4333,213005,164286,2.27%,
32,190550,3255,2177,102730,79310,1.14%,
32,190550,3256,2142,81233,57521,1.12%,
32,190550,3257,4757,204657,152500,2.50%,
32,190550,3258,2449,94461,69529,1.29%,
32,190550,3259,291,15088,11215,0.15%,
32,190550,3261,4633,167169,117674,2.43%,
32,190550,3262,1189,48293,33029,0.62%,
32,190550,3263,4234,140445,91968,2.22%,
32,190550,3264,7650,173050,109304,4.01%,
32,190550,3266,2008,74567,52780,1.05%,
32,190550,3268,1291,45449,34731,0.68%,
32,190550,3269,2997,127752,96588,1.57%,
32,190550,3275,11565,403715,269541,6.07%,
32,190550,3276,8249,291534,203269,4.33%,
32,190550,3278,3634,146745,108146,1.91%,
32,190550,3279,906,30371,19591,0.48%,
32,190550,3280,1104,45726,32735,0.58%,
32,190550,3281,9161,307358,224036,4.81%,
32,190550,3282,899,35419,24117,0.47%,
32,190550,3284,975,41668,32090,0.51%,
32,190550,3285,2508,97459,66660,1.32%,
32,190550,3287,1325,58925,43914,0.70%,
32,190550,3290,5123,193888,146110,2.69%,
32,190550,3291,42,1277,952,0.02%,
33,62103,3301,33285,1152325,771454,53.60%,
33,62103,3303,15950,556384,373356,25.68%,
33,62103,3304,7501,320584,253513,12.08%,
33,62103,3307,5367,208270,154461,8.64%,
34,83897,3431,25573,789753,523276,30.48%,
34,83897,3440,2740,97288,68002,3.27%,
34,83897,3441,405,11923,7560,0.48%,
34,83897,3442,1415,43655,28843,1.69%,
34,83897,3443,614,26160,19869,0.73%,
34,83897,3444,1517,57951,42422,1.81%,
34,83897,3445,671,22487,16225,0.80%,
34,83897,3446,5802,193500,131757,6.92%,
34,83897,3447,2326,86257,60276,2.77%,
34,83897,3448,735,30314,21133,0.88%,
34,83897,3449,1673,74088,56465,1.99%,
34,83897,3450,973,44737,33182,1.16%,
34,83897,3451,4129,129334,84770,4.92%,
34,83897,3452,5434,185671,129790,6.48%,
34,83897,3455,2198,82345,56895,2.62%,
34,83897,3456,728,29355,21116,0.87%,
34,83897,3457,743,32668,23679,0.89%,
34,83897,3458,6880,268185,192685,8.20%,
34,83897,3461,6231,179538,131473,7.43%,
34,83897,3462,1598,69786,51629,1.90%,
34,83897,3464,1037,34581,25644,1.24%,
34,83897,3465,2196,71411,46179,2.62%,
34,83897,3466,1365,54899,42166,1.63%,
34,83897,3467,1890,63728,49243,2.25%,
34,83897,3470,5024,144525,93802,5.99%,
35,45523,3561,6149,233721,156761,13.51%,
35,45523,3570,10217,293106,188937,22.44%,
35,45523,3574,2496,95574,67348,5.48%,
35,45523,3575,121,15712,11306,0.27%,
35,45523,3576,3899,134535,88442,8.56%,
35,45523,3579,319,17603,13339,0.70%,
35,45523,3580,1364,68369,51247,3.00%,
35,45523,3581,3060,127661,85360,6.72%,
35,45523,3582,2342,77086,50172,5.14%,
35,45523,3583,1042,46463,34839,2.29%,
35,45523,3584,3880,136087,93268,8.52%,
35,45523,3585,2634,103917,71827,5.79%,
35,45523,3586,567,25780,19292,1.25%,
35,45523,3588,1622,61892,43768,3.56%,
35,45523,3590,776,29262,17909,1.70%,
35,45523,3592,1082,48364,31677,2.38%,
35,45523,3593,287,11145,8019,0.63%,
35,45523,3595,134,5079,3655,0.29%,
35,45523,3598,3532,121826,82645,7.76%,
36,13578,3602,2794,101118,74220,20.58%,
36,13578,3603,5313,198545,136549,39.13%,
36,13578,3605,1171,44182,32465,8.62%,
36,13578,3607,717,26260,16972,5.28%,
36,13578,3608,2728,107256,78170,20.09%,
36,13578,3609,855,27172,17416,6.30%,
37,77132,3740,974,40353,27990,1.26%,
37,77132,3741,4196,169166,120274,5.44%,
37,77132,3743,13905,455699,296453,18.03%,
37,77132,3745,1586,74780,59366,2.06%,
37,77132,3748,4933,219791,158798,6.40%,
37,77132,3750,1085,50514,41336,1.41%,
37,77132,3751,96,3925,3011,0.12%,
37,77132,3752,804,31214,22786,1.04%,
37,77132,3753,3324,167296,131505,4.31%,
37,77132,3755,10044,306082,217078,13.02%,
37,77132,3765,503,17406,11277,0.65%,
37,77132,3766,9047,371497,250756,11.73%,
37,77132,3768,1701,84597,69359,2.21%,
37,77132,3770,316,12707,9719,0.41%,
37,77132,3771,806,28684,20860,1.04%,
37,77132,3773,7731,268074,179527,10.02%,
37,77132,3774,1933,58223,38276,2.51%,
37,77132,3777,1225,53854,38757,1.59%,
37,77132,3779,857,41681,29756,1.11%,
37,77132,3780,433,16014,10428,0.56%,
37,77132,3781,1983,87139,67471,2.57%,
37,77132,3782,3188,140545,104960,4.13%,
37,77132,3784,4115,178909,121362,5.34%,
37,77132,3785,2347,75899,51435,3.04%,
38,328660,3801,22001,936028,601640,6.69%,
38,328660,3809,3512,122654,90797,1.07%,
38,328660,3810,1673,89200,66331,0.51%,
38,328660,3811,6879,292164,224922,2.09%,
38,328660,3812,1188,62983,45386,0.36%,
38,328660,3813,3921,138183,96986,1.19%,
38,328660,3814,2378,96622,65304,0.72%,
38,328660,3816,1342,49829,35819,0.41%,
38,328660,3817,489,23193,15514,0.15%,
38,328660,3818,3189,124877,82526,0.97%,
38,328660,3819,4479,160080,116106,1.36%,
38,328660,3820,31191,1183491,804222,9.49%,
38,328660,3823,1695,64193,50033,0.52%,
38,328660,3824,16094,305244,204245,4.90%,
38,328660,3825,9128,370871,275429,2.78%,
38,328660,3826,2739,117406,85445,0.83%,
38,328660,3827,3097,124013,95799,0.94%,
38,328660,3830,1484,67838,46783,0.45%,
38,328660,3833,21768,821887,584348,6.62%,
38,328660,3835,7027,228606,154239,2.14%,
38,328660,3836,1480,66695,46947,0.45%,
38,328660,3837,1288,51335,36965,0.39%,
38,328660,3838,584,32799,23211,0.18%,
38,328660,3839,3738,131156,92118,1.14%,
38,328660,3840,3734,154056,114721,1.14%,
38,328660,3841,6312,260526,194853,1.92%,
38,328660,3842,15637,674826,492014,4.76%,
38,328660,3844,2321,98494,78143,0.71%,
38,328660,3845,1527,58773,40639,0.46%,
38,328660,3846,459,23608,17628,0.14%,
38,328660,3848,6322,237223,171336,1.92%,
38,328660,3849,1695,71313,50508,0.52%,
38,328660,3851,4215,156849,109717,1.28%,
38,328660,3852,574,18357,12991,0.17%,
38,328660,3853,589,34337,25155,0.18%,
38,328660,3854,964,52353,40946,0.29%,
38,328660,3855,2800,115634,84380,0.85%,
38,328660,3856,1680,62561,46915,0.51%,
38,328660,3857,9084,339904,215846,2.76%,
38,328660,3858,4840,174636,123110,1.47%,
38,328660,3860,4111,167684,111485,1.25%,
38,328660,3861,4153,162324,118017,1.26%,
38,328660,3862,4431,195714,151979,1.35%,
38,328660,3864,1922,56105,37480,0.58%,
38,328660,3865,7812,295944,208589,2.38%,
38,328660,3867,21266,778131,535099,6.47%,
38,328660,3868,5696,206215,143151,1.73%,
38,328660,3869,2541,99185,68872,0.77%,
38,328660,3870,4965,231236,176164,1.51%,
38,328660,3871,320,13516,11019,0.10%,
38,328660,3872,3902,136754,97756,1.19%,
38,328660,3873,6292,217263,157177,1.91%,
38,328660,3874,9047,325708,217374,2.75%,
38,328660,3875,846,38734,29540,0.26%,
38,328660,3878,12087,421955,279587,3.68%,
38,328660,3882,1433,50579,34084,0.44%,
38,328660,3883,197,6943,4537,0.06%,
38,328660,3884,4020,160336,125845,1.22%,
38,328660,3885,7475,313749,249304,2.27%,
38,328660,3886,1842,66082,44116,0.56%,
38,328660,3887,2225,74565,51617,0.68%,
38,328660,3890,405,15280,10137,0.12%,
38,328660,3894,6491,301438,217388,1.97%,
38,328660,3897,64,2432,1662,0.02%,
39,49808,3901,7798,275787,191529,15.66%,
39,49808,3902,2227,109298,83200,4.47%,
39,49808,3903,6332,282311,207431,12.71%,
39,49808,3904,7851,316896,213229,15.76%,
39,49808,3905,1839,92211,69329,3.69%,
39,49808,3906,4858,178557,126987,9.75%,
39,49808,3907,894,55199,42098,1.79%,
39,49808,3908,7363,287834,202637,14.78%,
39,49808,3909,10646,496798,375528,21.37%,
40,346671,4001,2495,98006,68498,0.72%,
40,346671,4002,7862,301150,214348,2.27%,
40,346671,4003,279,19542,14341,0.08%,
40,346671,4005,23791,764959,512117,6.86%,
40,346671,4006,173,12524,9332,0.05%,
40,346671,4008,3226,126136,92309,0.93%,
40,346671,4009,5148,191695,130950,1.48%,
40,346671,4010,1673,58351,40758,0.48%,
40,346671,4011,20572,794004,551915,5.93%,
40,346671,4013,0,8162,6200,0.00%,
40,346671,4015,3871,145500,97838,1.12%,
40,346671,4017,327,20529,15726,0.09%,
40,346671,4019,77,4082,2786,0.02%,
40,346671,4020,1476,52467,34380,0.43%,
40,346671,4021,5830,248176,190349,1.68%,
40,346671,4022,1092,45951,33354,0.31%,
40,346671,4024,502,17136,12444,0.14%,
40,346671,4027,6169,194738,132264,1.78%,
40,346671,4029,1889,73539,50190,0.54%,
40,346671,4030,2203,83440,56973,0.64%,
40,346671,4032,8175,330672,241871,2.36%,
40,346671,4037,3757,119620,81003,1.08%,
40,346671,4038,17030,601808,438479,4.91%,
40,346671,4039,7988,318657,225653,2.30%,
40,346671,4040,3315,126999,89585,0.96%,
40,346671,4041,1652,53671,34773,0.48%,
40,346671,4042,4470,164710,117075,1.29%,
40,346671,4043,11256,530264,398447,3.25%,
40,346671,4046,7582,335130,248334,2.19%,
40,346671,4047,2058,67701,44384,0.59%,
40,346671,4048,3083,104720,71263,0.89%,
40,346671,4049,3819,127075,87380,1.10%,
40,346671,4050,321,10878,7425,0.09%,
40,346671,4051,1138,48392,36055,0.33%,
40,346671,4055,4052,151585,103545,1.17%,
40,346671,4061,3397,103786,66393,0.98%,
40,346671,4062,17249,612863,432297,4.98%,
40,346671,4064,8872,375216,246286,2.56%,
40,346671,4066,541,23789,17457,0.16%,
40,346671,4068,1532,55336,37133,0.44%,
40,346671,4069,1538,67909,52386,0.44%,
40,346671,4071,4918,211515,160739,1.42%,
40,346671,4072,19211,711661,495784,5.54%,
40,346671,4073,16489,531557,343800,4.76%,
40,346671,4074,19336,836839,624702,5.58%,
40,346671,4076,2752,101717,71319,0.79%,
40,346671,4079,3852,193220,146650,1.11%,
40,346671,4083,4385,140432,92607,1.26%,
40,346671,4084,8275,298092,215442,2.39%,
40,346671,4085,1930,57143,39276,0.56%,
40,346671,4086,8874,363381,259998,2.56%,
40,346671,4087,2102,67103,46430,0.61%,
40,346671,4088,1636,68329,48046,0.47%,
40,346671,4090,10114,456815,338824,2.92%,
40,346671,4091,1041,36201,26416,0.30%,
40,346671,4092,18408,651744,424312,5.31%,
40,346671,4093,8082,307768,215849,2.33%,
40,346671,4095,1579,55097,35363,0.46%,
40,346671,4096,8489,383227,298886,2.45%,
40,346671,4097,3718,144246,108798,1.07%,
41,117079,4101,17843,509275,274330,15.24%,
41,117079,4102,18172,652368,418586,15.52%,
41,117079,4103,31646,1216148,798651,27.03%,
41,117079,4105,11678,506572,388883,9.97%,
41,117079,4106,25852,967976,653819,22.08%,
41,117079,4107,9153,430432,340840,7.82%,
41,117079,4108,1171,60554,45281,1.00%,
41,117079,4109,125,8393,6675,0.11%,
41,117079,4110,1439,79447,64454,1.23%,
42,176679,4210,23362,819728,557690,13.22%,
42,176679,4216,789,39494,27561,0.45%,
42,176679,4217,3345,117828,79617,1.89%,
42,176679,4219,1431,52448,35811,0.81%,
42,176679,4220,3155,107773,72429,1.79%,
42,176679,4221,1033,33881,22775,0.58%,
42,176679,4222,3813,160170,121824,2.16%,
42,176679,4224,3097,102223,67513,1.75%,
42,176679,4226,134,5110,3575,0.08%,
42,176679,4231,263,13203,9119,0.15%,
42,176679,4236,4390,172325,125766,2.48%,
42,176679,4237,228,10691,7282,0.13%,
42,176679,4238,1282,36273,24368,0.73%,
42,176679,4239,4777,159801,104736,2.70%,
42,176679,4240,36737,1130030,736279,20.79%,
42,176679,4250,4040,140964,95471,2.29%,
42,176679,4252,4824,165740,111803,2.73%,
42,176679,4253,2148,82985,56582,1.22%,
42,176679,4254,3207,87167,55694,1.82%,
42,176679,4255,746,31437,22044,0.42%,
42,176679,4256,3054,104550,73040,1.73%,
42,176679,4257,2609,81791,51125,1.48%,
42,176679,4258,2547,97394,70453,1.44%,
42,176679,4259,3222,108218,76031,1.82%,
42,176679,4260,5753,204489,141857,3.26%,
42,176679,4261,418,17450,11802,0.24%,
42,176679,4263,2381,83847,58929,1.35%,
42,176679,4265,949,34416,23483,0.54%,
42,176679,4268,4960,176082,116826,2.81%,
42,176679,4270,5763,195380,135634,3.26%,
42,176679,4274,5441,208841,152801,3.08%,
42,176679,4275,515,28242,18859,0.29%,
42,176679,4276,5656,198229,127037,3.20%,
42,176679,4280,6535,233054,164894,3.70%,
42,176679,4281,5375,183454,120881,3.04%,
42,176679,4282,5706,229902,167977,3.23%,
42,176679,4284,1159,48282,34634,0.66%,
42,176679,4285,418,20268,13403,0.24%,
42,176679,4287,3059,108296,74199,1.73%,
42,176679,4289,1907,60238,38700,1.08%,
42,176679,4290,1517,56975,39740,0.86%,
42,176679,4292,858,29032,19217,0.49%,
42,176679,4294,4076,129071,83532,2.31%,
43,81202,4330,25835,836847,539815,31.82%,
43,81202,4341,0,0,0,0.00%,
43,81202,4342,1628,62738,42792,2.00%,
43,81202,4344,2967,105501,68377,3.65%,
43,81202,4345,11889,419444,282960,14.64%,
43,81202,4346,1786,59933,37528,2.20%,
43,81202,4347,2220,98040,69073,2.73%,
43,81202,4348,2894,98243,65594,3.56%,
43,81202,4349,1097,44228,30546,1.35%,
43,81202,4350,3611,133213,91469,4.45%,
43,81202,4351,2609,106805,76383,3.21%,
43,81202,4352,1551,62673,42800,1.91%,
43,81202,4353,2280,70668,46676,2.81%,
43,81202,4354,1527,56357,38631,1.88%,
43,81202,4355,2730,102393,74836,3.36%,
43,81202,4357,3161,112110,75368,3.89%,
43,81202,4358,4357,156306,109785,5.37%,
43,81202,4360,570,21244,14737,0.70%,
43,81202,4363,2546,86609,57241,3.14%,
43,81202,4364,5944,234057,163166,7.32%,
44,175254,4401,44651,1408721,904395,25.48%,
44,175254,4406,801,25212,16594,0.46%,
44,175254,4408,171,6237,4156,0.10%,
44,175254,4410,1216,35125,23056,0.69%,
44,175254,4411,1453,48892,31477,0.83%,
44,175254,4412,9257,320110,208300,5.28%,
44,175254,4413,172,7146,3916,0.10%,
44,175254,4414,1394,30161,18981,0.80%,
44,175254,4416,5468,172841,110137,3.12%,
44,175254,4417,426,17207,11143,0.24%,
44,175254,4418,1975,56860,36547,1.13%,
44,175254,4419,2715,80841,52127,1.55%,
44,175254,4421,1216,35149,23808,0.69%,
44,175254,4422,1488,36236,23929,0.85%,
44,175254,4424,882,24405,14004,0.50%,
44,175254,4426,4423,151984,97848,2.52%,
44,175254,4427,2815,84913,54284,1.61%,
44,175254,4428,3207,102408,68369,1.83%,
44,175254,4429,4987,193711,138760,2.85%,
44,175254,4430,1672,54372,34206,0.95%,
44,175254,4434,1230,36229,23469,0.70%,
44,175254,4435,1153,33231,20795,0.66%,
44,175254,4438,1113,35595,22981,0.64%,
44,175254,4441,1777,68817,46132,1.01%,
44,175254,4442,112,5669,3298,0.06%,
44,175254,4443,2378,68724,39851,1.36%,
44,175254,4444,8711,338141,238858,4.97%,
44,175254,4448,1144,32365,19421,0.65%,
44,175254,4449,1461,41461,25309,0.83%,
44,175254,4450,1373,41310,26385,0.78%,
44,175254,4451,236,5889,3490,0.13%,
44,175254,4453,806,23254,13986,0.46%,
44,175254,4454,53,1681,921,0.03%,
44,175254,4455,1026,31111,19769,0.59%,
44,175254,4456,2869,90101,60304,1.64%,
44,175254,4457,6078,173113,107214,3.47%,
44,175254,4459,737,22372,12616,0.42%,
44,175254,4460,1412,44552,28779,0.81%,
44,175254,4461,2882,86700,54300,1.64%,
44,175254,4462,4422,155212,98388,2.52%,
44,175254,4463,2850,100046,63266,1.63%,
44,175254,4464,813,26713,15858,0.46%,
44,175254,4468,9691,275551,163154,5.53%,
44,175254,4469,2456,45,29,1.40%,
44,175254,4471,623,21744,13432,0.36%,
44,175254,4472,2268,84365,55260,1.29%,
44,175254,4473,8094,195907,121836,4.62%,
